Titolo;Funzione;Intervento;Cod Mecc;Capitolo;Denominazione ;Imp.prev. 2012;Imp.prev. 2013;Imp.prev. 2014
1;10;5;1100405;U51070000;"REIMPIEGO CONTRIBUTI DI PRIVATI NELL'AMBITO DEL PROGETTO ""MOVING SHOP -";0;0;0
1;10;5;1100405;U51100000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI SOCIO ASSISTENZIALI -;80000;0;0
1;10;5;1100405;U51110000;"REIMPIEGO CONTRIBUTO REGIONALE - RISORSE STATALI ""FONDO PER LA NON";0;0;0
1;10;5;1100405;U51150000;REIMPIEGO DEI CONTRIBUTI DELLE FONDAZIONI PER SOSTEGNO ALLE ATTIVITA' DI;0;0;0
1;10;5;1100405;U51150050;REIMPIEGO CONTRIBUTI DELLE FONDAZIONI PER SOSTEGNO AD INIZIATIVE DI;0;0;0
1;10;5;1100405;U51200000;REIMPIEGO DI CONTRIBUTI DI TERZI PER ATTIVITA' DI ASSISTENZA E;0;0;0
1;10;5;1100405;U51210000;REIMPIEGO RIMBORSO DALL'AZIENDA USL DI BOLOGNA E DA ALTRI ENTI A VALERE;0;0;0
1;10;5;1100405;U51220000;REIMPIEGO DEL TRASFERIMENTO DA HERA S.P.A. DELLE QUOTE DI MAGGIORAZIONE;0;0;0
1;10;5;1100405;U51220050;REIMPIEGO DEL TRASFERIMENTO DA HERA S.P.A. DELLE QUOTE PER LE;27435;27435;27435
1;10;5;1100405;U51230000;SOSTEGNO ECONOMICO MEDIANTE CONCESSIONE DI PRESTITI A FAMIGLIE IN;0;0;0
1;10;5;1100405;U51250000;REIMPIEGO DELLE SOMME DERIVANTI DAL RIMBORSO DA PARTE DI ENTI PUBBLICI;0;0;0
1;10;5;1100405;U51300000;REIMPIEGO CONTRIBUTO INPDAP PER EROGAZIONE DI SERVIZI E PRESTAZIONI A;200000;200000;200000
1;10;5;1100405;U51400000;ASSISTENZA AI PORTATORI DI HANDICAPS: TRASFERIMENTO ALL'AZIENDA U.S.L.;6885000;6885000;6885000
1;10;5;1100405;U51400150;ASSISTENZA AI PORTATORI DI HANDICAPS: REIMPIEGO DEI CONTRIBUTI DELLE;0;0;0
1;10;5;1100405;U51500000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER ATTIVITA' SOCIO;0;0;0
1;10;5;1100405;U51510000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER ATTIVITA' SOCIO ASSISTENZIALI:;0;0;0
1;10;5;1100405;U51530000;REIMPIEGO CONTRIBUTO DELLA PRESIDENZA DEL CONSIGLIO DEI MINISTRI -;29000;29000;29000
1;10;5;1100405;U51550000;REIMPIEGO DEL CONTRIBUTO DELL'AZIENDA U.S.L. DI BOLOGNA PER LA;0;0;0
1;10;5;1100405;U51600000;CONTRIBUTI E TRASFERIMENTI PER LE ATTIVITA' SOCIALI DEI QUARTIERI;356623;356623;356623
1;10;5;1100405;U51610050;Q.RE BORGO PANIGALE: CONTRIBUTI E TRASFERIMENTI PER SERVIZI SOCIO;144000;144000;144000
1;10;5;1100405;U51610150;Q.RE BORGO PANIGALE: CONTRIBUTI E TRASFERIMENTI PER INTERVENTI;4000;4000;4000
1;10;5;1100405;U51620050;Q.RE NAVILE: CONTRIBUTI E TRASFERIMENTI PER SERVIZI SOCIO ASSISTENZIALI;324656;324656;324656
1;10;5;1100405;U51620150;Q.RE NAVILE: CONTRIBUTI E TRASFERIMENTI PER INTERVENTI PROMOZIONALI;9500;7000;7000
1;10;5;1100405;U51620200;Q.RE NAVILE: REIMPIEGO CONTRIBUTO DI PRIVATI PER LA REALIZZAZIONE DI;0;0;0
1;10;5;1100405;U51630050;Q.RE PORTO: CONTRIBUTI E TRASFERIMENTI PER SERVIZI SOCIO ASSISTENZIALI;205000;205000;205000
1;10;5;1100405;U51630150;Q.RE PORTO: CONTRIBUTI E TRASFERIMENTI PER INTERVENTI PROMOZIONALI;5000;5000;5000
1;10;5;1100405;U51640050;Q.RE RENO: CONTRIBUTI E TRASFERIMENTI PER SERVIZI SOCIO ASSISTENZIALI;138950;138950;138950
1;10;5;1100405;U51640150;Q.RE RENO: CONTRIBUTI E TRASFERIMENTI PER INTERVENTI PROMOZIONALI;8000;8000;8000
1;10;5;1100405;U51650050;Q.RE SAN DONATO: CONTRIBUTI E TRASFERIMENTI PER SERVIZI SOCIO;201200;201200;201200
1;10;5;1100405;U51650150;Q.RE SAN DONATO: CONTRIBUTI E TRASFERIMENTI PER INTERVENTI PROMOZIONALI;6000;6000;6000
1;10;5;1100405;U51660050;Q.RE SANTO STEFANO: CONTRIBUTI E TRASFERIMENTI PER SERVIZI SOCIO;154000;154000;154000
1;10;5;1100405;U51660150;Q.RE SANTO STEFANO: CONTRIBUTI E TRASFERIMENTI PER INTERVENTI;7000;7000;7000
1;10;5;1100405;U51670050;Q.RE SAN VITALE: CONTRIBUTI E TRASFERIMENTI PER SERVIZI SOCIO;220000;220000;220000
1;10;5;1100405;U51670150;Q.RE SAN VITALE: CONTRIBUTI E TRASFERIMENTI PER INTERVENTI PROMOZIONALI;6000;6000;6000
1;10;5;1100405;U51680050;Q.RE SARAGOZZA: CONTRIBUTI E TRASFERIMENTI PER SERVIZI SOCIO;153300;153300;153300
1;10;5;1100405;U51680150;Q.RE SARAGOZZA: CONTRIBUTI E TRASFERIMENTI PER INTERVENTI PROMOZIONALI;6000;6000;6000
1;10;5;1100405;U51690050;Q.RE SAVENA: CONTRIBUTI E TRASFERIMENTI PER SERVIZI SOCIO ASSISTENZIALI;280000;280000;280000
1;10;5;1100405;U51690150;Q.RE SAVENA: CONTRIBUTI E TRASFERIMENTI PER INTERVENTI PROMOZIONALI;9000;9000;9000
1;10;5;1100405;U51700000;REIMPIEGO DEL CONTRIBUTO REGIONALE PER ASSISTENZA AD INDIGENTI RIENTRATI;0;0;0
1;10;5;1100405;U51750000;REIMPIEGO DEL CONTRIBUTO DELL'UNIONE EUROPEA PER PROGETTO;0;0;0
1;10;5;1100405;U51800000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INIZIATIVE A FAVORE DELLE;0;0;0
1;10;5;1100405;U51800100;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INIZIATIVE A FAVORE DI FAMIGLIE;0;0;0
1;10;5;1100405;U51850000;REIMPIEGO CONTRIBUTO DELLO STATO - MINISTERO DELL'INTERNO, DIPARTIMENTO;0;0;0
1;10;5;1100405;U51900000;REIMPIEGO DI FONDI REGIONALI PER L'ABBATTIMENTO DELLE BARRIERE;0;0;0
1;10;5;1100405;U52010000;RIQUALIFICAZIONE DEL PARCO DELLA MONTAGNOLA: TRASFERIMENTI;76000;76000;76000
1;10;5;1100405;U52130000;REIMPIEGO CONTRIBUTO DELLA FONDAZIONE PER PROGETTO SPERIMENTALE VOLTO AL;0;0;0
1;10;5;1100405;U52140000;REIMPIEGO TRASFERIMENTO DAL COMUNE DI MODENA DI FONDI DEL MINISTERO;0;0;0
1;10;5;1100405;U52140050;REIMPIEGO TRASFERIMENTO DAL COMUNE DI MODENA DI FONDI DEL MINISTERO;0;0;0
1;10;5;1100405;U52150000;REIMPIEGO DEL CONTRIBUTO REGIONALE PER ATTIVITA' ED INTERVENTI VARI A;0;0;0
1;10;5;1100405;U52160000;REIMPIEGO DEL CONTRIBUTO DELLO STATO - MINISTERO DELLA SOLIDARIETA';0;0;0
1;10;5;1100405;U52170000;"REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER IL PROGETTO ""ADOTTA UN RITMO:";0;0;0
1;10;5;1100405;U52170050;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI PER LA;0;0;0
1;10;5;1100405;U52250000;SOSTEGNO ALLE LIBERE FORME ASSOCIATIVE;220000;220000;220000
1;10;6;1100406;U52300000;INTERESSI PASSIVI - INTERVENTI SOCIALI DIVERSI;391105,07;300440,28;239826,98
1;10;8;1100408;U52400000;ONERI PREGRESSI DERIVANTI DALLA GESTIONE DEI SERVIZI PER GLI IMMIGRATI;0;0;0
1;10;1;1100501;U52600000;SPESE DI PERSONALE;227000;214000;214000
1;10;2;1100502;U52750000;REIMPIEGO DEI PROVENTI PER LA REALIZZAZIONE DELLE ATTIVITA' PREVISTE NEL;0;0;0
1;10;3;1100503;U53000050;MANUTENZIONE DEI CIMITERI;0;0;0
1;10;3;1100503;U53200100;PRESTAZIONI VARIE: REIMPIEGO DEI DIRITTI PER I SERVIZI CIMITERIALI;850000;850000;850000
1;10;3;1100503;U53210000;REIMPIEGO CONTRIBUTO DELLO STATO - MINISTERO DELLA DIFESA - PER LE SPESE;21000;21000;21000
1;10;3;1100503;U53300000;REIMPIEGO DEI PROVENTI PER LA REALIZZAZIONE DELLE ATTIVITA' PREVISTE NEL;0;0;0
1;10;6;1100506;U54000000;INTERESSI PASSIVI - SERVIZIO NECROSCOPICO E CIMITERIALE;61215,7;49493,06;37870,95
1;11;1;1110101;U54300000;SPESE DI PERSONALE;0;0;0
1;11;2;1110102;U54400000;ONERI DIVERSI INERENTI LE AFFISSIONI E LA PUBBLICITA';0;0;0
1;11;3;1110103;U54500000;PRESTAZIONI DI SERVIZI VARI INERENTI LE AFFISSIONI E LA PUBBLICITA';5000;5000;5000
1;11;6;1110206;U54800000;INTERESSI PASSIVI - FIERE E MERCATI;120536,45;84382,81;50063,57
1;11;1;1110501;U55400000;SPESE DI PERSONALE;1209000;1138000;1138000
1;11;2;1110502;U55500000;ATTIVITA' PRODUTTIVE E COMMERCIALI: SPESE DI FUNZIONAMENTO ECONOMALI ED;5200;5200;5200
1;11;3;1110503;U55800000;COLLAUDO DISTRIBUTORI CARBURANTI;0;0;0
1;11;3;1110503;U55900000;ATTIVITA' PRODUTTIVE E COMMERCIALI: PRESTAZIONI DI SERVIZI VARI;11900;11900;11900
1;11;3;1110503;U55930000;REIMPIEGO TRASFERIMENTO DALLA PROVINCIA DI FONDI REGIONALI PER LA;0;0;0
1;11;3;1110503;U55950000;REIMPIEGO PROVENTI DERIVANTI DALLA VENDITA DI SERVIZI DIVERSI DEL;0;0;0
1;11;3;1110503;U55960000;SPESE PER TELECOMUNICAZIONI: SVILUPPO ECONOMICO;349;349;349
1;11;4;1110504;U56100000;FITTI DI IMMOBILI (SERVIZI RELATIVI AL COMMERCIO);0;0;0
1;11;5;1110505;U56200000;CONTRIBUTI E TRASFERIMENTI PER INIZIATIVE VARIE A FAVORE DELLO SVILUPPO;0;0;0
1;11;5;1110505;U56200050;CONTRIBUTI E TRASFERIMENTI PER INIZIATIVE VARIE A FAVORE DELLO SVILUPPO;0;0;0
1;11;5;1110505;U56210000;REIMPIEGO TRASFERIMENTO DALLA PROVINCIA DI FONDI REGIONALI PER LA;0;0;0
1;11;1;1110601;U56400050;SPESE DI PERSONALE: REIMPIEGO DEL CONTRIBUTO DELL'UNIONE EUROPEA PER LA;0;0;0
1;11;1;1110601;U56400060;SPESE DI PERSONALE: REIMPIEGO DEL CONTRIBUTO DEL MINISTERO DELLE;0;0;0
1;11;3;1110603;U56610000;REIMPIEGO DEI CONTRIBUTI DELLO STATO (MINISTERO DELLO SVILUPPO;0;0;0
1;11;3;1110603;U56615000;REIMPIEGO DEI RECUPERI, RIMBORSI ED ALTRE ENTRATE RELATIVI AI PROGETTI;0;0;0
1;11;3;1110603;U56620000;REIMPIEGO DEI CONTRIBUTI DELLE REGIONI PER PROGETTI DI COOPERAZIONE;0;0;0
1;11;3;1110603;U56640000;REIMPIEGO DEL CONTRIBUTO DEL MINISTERO DELLE INFRASTRUTTURE PER LA;0;0;0
1;11;5;1110605;U57030000;REIMPIEGO DEI CONTRIBUTI DELLO STATO (MINISTERO DELLO SVILUPPO;0;0;0
1;11;5;1110605;U57040000;REIMPIEGO DEI RECUPERI, RIMBORSI ED ALTRE ENTRATE RELATIVI AI PROGETTI;0;0;0
1;11;5;1110605;U57050000;REIMPIEGO RIMBORSO PRESTITI BANDI MAMBO DA IMPRESE BENEFICIARIE DI;279500;279500;279500
1;11;5;1110605;U57050050;REIMPIEGO RIMBORSO PRESTITI (DERIVANTE DA AVANZO VINCOLATO) BANDI DA;0;0;0
1;11;6;1110606;U57200000;INTERESSI PASSIVI - ARTIGIANATO (ISTITUTI DI CREDITO DIVERSI);0;0;0
1;12;6;1120306;U57700000;INTERESSI PASSIVI - DISTRIBUZIONE ENERGIA ELETTRICA (CASSA DD.PP.);0;0;0
1;12;6;1120406;U58000000;INTERESSI PASSIVI - TELERISCALDAMENTO (CASSA DD.PP.);0;0;0
1;12;1;1120601;U58400000;SPESE DI PERSONALE;0;0;0
1;12;6;1120606;U58500000;INTERESSI PASSIVI - SERVIZI PRODUTTIVI;26136,7;9391,83;4037,25
2;1;1;2010101;U60000000;ORGANI ISTITUZIONALI, PARTECIPAZIONE E DECENTRAMENTO;0;0;0
2;1;5;2010105;U60450000;ORGANI ISTITUZIONALI, PARTECIPAZIONE E DECENTRAMENTO: ACQUISTO DI ARREDI;0;0;0
2;1;5;2010105;U60500000;COORDINAMENTO QUARTIERI: ACQUISTO DI BENI DUREVOLI;0;0;0
2;1;5;2010105;U60500050;COORDINAMENTO QUARTIERI: ACQUISTO DI BENI DUREVOLI;0;0;0
2;1;5;2010105;U60510000;Q.RE BORGO PANIGALE: ACQUISTO DI BENI DUREVOLI;1000;0;0
2;1;5;2010105;U60520000;Q.RE NAVILE: ACQUISTO DI BENI DUREVOLI;3000;3000;3000
2;1;5;2010105;U60530000;Q.RE PORTO: ACQUISTO DI BENI DUREVOLI;1500;1500;1500
2;1;5;2010105;U60540000;Q.RE RENO: ACQUISTO DI BENI DUREVOLI;3000;3000;3000
2;1;5;2010105;U60550000;Q.RE SAN DONATO: ACQUISTO DI BENI DUREVOLI;0;0;0
2;1;5;2010105;U60560000;Q.RE SANTO STEFANO: ACQUISTO DI BENI DUREVOLI;0;0;0
2;1;5;2010105;U60570000;Q.RE SAN VITALE: ACQUISTO DI BENI DUREVOLI;5000;5000;5000
2;1;5;2010105;U60580000;Q.RE SARAGOZZA: ACQUISTO DI BENI DUREVOLI;0;0;0
2;1;5;2010105;U60590000;Q.RE SAVENA: ACQUISTO DI BENI DUREVOLI;3500;3500;3500
2;1;5;2010105;U60600000;ACQUISTO DI BENI DUREVOLI PER IL FUNZIONAMENTO DEGLI ORGANI;1000;1000;1000
2;1;5;2010105;U60700000;ORGANI ISTITUZIONALI - GABINETTO: ACQUISTO DI BENI DUREVOLI;0;0;0
2;1;5;2010105;U60800000;SERVIZI DI COMUNICAZIONE: ACQUISTO DI BENI DUREVOLI;0;0;0
2;1;5;2010205;U61200100;ACQUISTO DI BENI DUREVOLI PER LE ATTIVITA' ISTITUZIONALI;0;0;0
2;1;5;2010205;U61300000;SEGRETERIA GENERALE: ACQUISTO DI BENI DUREVOLI;0;0;0
2;1;5;2010305;U61400000;ACQUISTO DI BENI DUREVOLI PER UFFICI E SERVIZI;0;0;0
2;1;5;2010305;U61400100;ACQUISTO DI BENI DUREVOLI PER UFFICI E SERVIZI;0;0;0
2;1;5;2010305;U61400150;ACQUISTO DI BENI DUREVOLI PER UFFICI E SERVIZI;20000;0;0
2;1;5;2010305;U61400200;ACQUISTO DI BENI DUREVOLI PER UFFICI E SERVIZI - REIMPIEGO CONTRIBUTO;0;0;0
2;1;5;2010305;U61440000;ACQUISTO DI BENI DUREVOLI PER UFFICI E SERVIZI;0;0;0
2;1;5;2010305;U61460000;ACQUISTO DI TITOLI;0;13000;0
2;1;5;2010305;U61600000;ACQUISTO DI BENI MOBILI ED ATTREZZATURE: REIMPIEGO RIMBORSI DI  DANNI;20000;20000;20000
2;1;5;2010305;U61700000;ACQUISTO DI ARREDI, ATTREZZATURE, IMPIANTI, MEZZI DI TRASPORTO, ECC. PER;0;0;0
2;1;5;2010305;U61800000;ACQUISTO DI BENI MOBILI;30000;0;0
2;1;10;2010310;U62300000;DEPOSITI DI SOMME IN CONTO CORRENTE (MUTUI);50000000;50000000;50000000
2;1;10;2010310;U62300050;DEPOSITI DI SOMME IN CONTO CORRENTE (PRESTITI OBBLIGAZIONARI);0;0;0
2;1;10;2010310;U62310000;ANTICIPAZIONI A SOCIETA' PARTECIPATE;10000000;10000000;10000000
2;1;10;2010310;U62350000;DEPOSITI DI SOMME NELLA CONTABILITA' SPECIALE PER LE FINALITA' DI CUI;300000;300000;300000
2;1;5;2010405;U62500100;ACQUISTO DI BENI DUREVOLI PER LA GESTIONE DEI TRIBUTI COMUNALI;0;0;0
2;1;1;2010501;U62610000;REIMPIEGO DEL CONTRIBUTO DELLO STATO PER LE FUNZIONI TRASFERITE (SPESE;0;0;0
2;1;1;2010501;U62760000;REIMPIEGO DEI CONTRIBUTI DELLO STATO - MINISTERO PER I BENI CULTURALI -;0;0;0
2;1;1;2010501;U62850000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER LA TUTELA AMBIENTALE:;0;0;0
2;1;1;2010501;U63260000;FONDO DI CUI ALL'ART. 12 D.P.R. 554/99;1600000;1400000;1231000
2;1;1;2010501;U63270000;FONDO DI CUI ALL'ART. 12 D.P.R. 554/99;0;0;0
2;1;1;2010501;U63280000;FONDO DI CUI ALL'ART. 12 D.P.R. 554/99;0;0;0
2;1;1;2010501;U63290000;FONDO DI CUI ALL'ART. 12 D.P.R. 554/99;0;0;0
2;1;1;2010501;U63300000;MANUTENZIONE STRAORDINARIA DI BENI IMMOBILI;1400000;900000;900000
2;1;1;2010501;U63350000;MANUTENZIONE STRAORDINARIA, RISTRUTTURAZIONE ED INTERVENTI VARI SU BENI;93000;0;0
2;1;1;2010501;U63500050;REIMPIEGO DEI PROVENTI DELLE ANTICIPAZIONI DEGLI ONERI CONCESSORI IN;0;0;0
2;1;1;2010501;U63600050;PARZIALE REIMPIEGO DEI PROVENTI DEI TITOLI ABILITATIVI E DELLE SANZIONI;2933000;2783000;3275000
2;1;1;2010501;U63600100;PARZIALE REIMPIEGO DEI PROVENTI DEI TITOLI ABILITATIVI E DELLE SANZIONI;0;0;0
2;1;1;2010501;U63600150;PARZIALE REIMPIEGO DEI PROVENTI DEI TITOLI ABILITATIVI E DELLE SANZIONI;250000;250000;250000
2;1;1;2010501;U63600200;PARZIALE REIMPIEGO DEI PROVENTI DEI TITOLI ABILITATIVI E DELLE SANZIONI;0;0;0
2;1;1;2010501;U63650000;REIMPIEGO DEL CONTRIBUTO DEGLI OPERATORI PRIVATI PER LA REALIZZAZIONE DI;0;0;0
2;1;1;2010501;U63700000;INTERVENTI PER L'INCREMENTO, IL MIGLIORAMENTO E LA MANUTENZIONE;0;0;0
2;1;1;2010501;U63700050;INTERVENTI PER L'INCREMENTO, IL MIGLIORAMENTO E LA MANUTENZIONE;0;0;0
2;1;1;2010501;U63710000;MANUTENZIONE STRAORDINARIA E RISTRUTTURAZIONE DI IMMOBILI: REIMPIEGO;0;0;0
2;1;1;2010501;U63740000;REIMPIEGO DEI RIMBORSI DANNI PER INTERVENTI DI MANUTENZIONE;20000;20000;20000
2;1;1;2010501;U63800000;MANUTENZIONE STRAORDINARIA DI IMMOBILI;50000;50000;50000
2;1;1;2010501;U63800050;MANUTENZIONE STRAORDINARIA DI IMMOBILI FINANZIATA MEDIANTE SCOMPUTO DI;230000;230000;230000
2;1;1;2010501;U63800100;MANUTENZIONE STRAORDINARIA DI IMMOBILI FINANZIATA MEDIANTE SCOMPUTO DI;20000;20000;20000
2;1;1;2010501;U63800150;MANUTENZIONE STRAORDINARIA DI IMMOBILI;200000;200000;200000
2;1;1;2010501;U63900000;ACQUISTO E REALIZZAZIONE DI IMMOBILI CON IL PROVENTO DELLA VENDITA DI;0;0;0
2;1;1;2010501;U63950000;ONERI CONTRATTUALI E SPESE VARIE CONNESSE ALL'ACQUISIZIONE DI IMMOBILI;10000;10000;10000
2;1;1;2010501;U64000000;ACQUISTO DI IMMOBILI E REALIZZAZIONE DI INVESTIMENTI CON IL PROVENTO;100000;100000;100000
2;1;1;2010501;U64000010;ACQUISTO DI IMMOBILI E REALIZZAZIONE DI INVESTIMENTI CON IL PROVENTO;900000;900000;900000
2;1;1;2010501;U64000050;ACQUISTO DI IMMOBILI E REALIZZAZIONE DI INVESTIMENTI CON IL PROVENTO;1541000;500000;500000
2;1;1;2010501;U64000100;ACQUISTO DI IMMOBILI E REALIZZAZIONE DI INVESTIMENTI CON IL PROVENTO;0;0;0
2;1;1;2010501;U64000150;ACQUISTO DI IMMOBILI E REALIZZAZIONE DI INVESTIMENTI CON IL PROVENTO;250000;250000;250000
2;1;1;2010501;U64000200;ACQUISTO DI IMMOBILI E REALIZZAZIONE DI INVESTIMENTI CON IL PROVENTO;0;0;0
2;1;1;2010501;U64000250;ACQUISTO DI IMMOBILI E REALIZZAZIONE DI INVESTIMENTI CON IL PROVENTO;0;0;0
2;1;1;2010501;U64100000;ACQUISTO DI IMMOBILI CON IL PROVENTO DELLA VENDITA DI BENI: INTERVENTI;0;0;0
2;1;1;2010501;U64200000;ACQUISTO DI IMMOBILI PER SERVIZI PUBBLICI;0;0;0
2;1;2;2010502;U64300050;ESPROPRI E SERVITU' ONEROSE CON IL PROVENTO DELLA VENDITA DI BENI;0;0;0
2;1;2;2010502;U64300100;ESPROPRI E SERVITU' ONEROSE CON IL PROVENTO DELLA VENDITA DI BENI -;0;0;0
2;1;5;2010505;U64400000;GESTIONE PATRIMONIO: ACQUISTO DI BENI DUREVOLI;0;0;0
2;1;7;2010507;U64460000;EROGAZIONE A BOLOGNA CONGRESSI S.P.A. DELLA SPESA PER GLI INTERVENTI DI;0;0;0
2;1;5;2010605;U64500000;ACQUISTO DI BENI DUREVOLI PER GLI UFFICI DEI LAVORI PUBBLICI;0;0;0
2;1;5;2010605;U64500150;ACQUISTO DI BENI DUREVOLI PER GLI UFFICI DEI LAVORI PUBBLICI;0;0;0
2;1;6;2010606;U64600000;INCARICHI DI PROGETTAZIONE E PRESTAZIONI SPECIALISTICHE CONNESSE PER LA;0;0;0
2;1;6;2010606;U64600050;INCARICHI DI PROGETTAZIONE E PRESTAZIONI SPECIALISTICHE CONNESSE PER LA;0;0;0
2;1;6;2010606;U64600100;INCARICHI DI PROGETTAZIONE E PRESTAZIONI SPECIALISTICHE CONNESSE PER LA;0;0;0
2;1;5;2010705;U64900000;ACQUISTO DI BENI DUREVOLI PER I SERVIZI DEMOGRAFICI;0;0;0
2;1;5;2010705;U65000000;STATISTICA: ACQUISTO DI BENI DUREVOLI;0;0;0
2;1;5;2010705;U65000100;STATISTICA: REIMPIEGO DEL CONTRIBUTO DELL'ISTAT PER L'ACQUISTO DI;0;0;0
2;1;5;2010705;U65000150;STATISTICA: REIMPIEGO TRASFERIMENTO DALL'ISTAT PER L'ACQUISTO DI;0;0;0
2;1;1;2010801;U65200000;SERVIZI DIVERSI INERENTI L'AMMINISTRAZIONE GENERALE;200000;0;0
2;1;5;2010805;U65320000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE, TRAMITE LA PROVINCIA, PER;0;0;0
2;1;5;2010805;U65330000;REIMPIEGO DEI CONTRIBUTI DELLO STATO (MINISTERO INNOVAZIONE E;0;0;0
2;1;5;2010805;U65340000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER ACQUISTO E ADATTAMENTO DI;0;0;0
2;1;5;2010805;U65350000;SISTEMI INFORMATICI: ACQUISTO DI BENI DUREVOLI E DI ATTREZZATURE;80000;0;0
2;1;5;2010805;U65350050;SISTEMI INFORMATICI: ELABORAZIONE DI PROGRAMMI INFORMATICI;0;0;0
2;1;5;2010805;U65350100;SISTEMI INFORMATICI: ELABORAZIONE DI PROGRAMMI INFORMATICI;0;0;0
2;1;5;2010805;U65350150;SISTEMI INFORMATICI: ELABORAZIONE DI PROGRAMMI INFORMATICI;0;0;0
2;1;5;2010805;U65350200;SISTEMI INFORMATICI: ACQUISTO DI BENI DUREVOLI E ATTREZZATURE;0;0;0
2;1;5;2010805;U65370000;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA, TRAMITE IL COMUNE DI;0;0;0
2;1;5;2010805;U65400050;SPORTELLO PER LE IMPRESE: ACQUISTO DI BENI DUREVOLI;0;0;0
2;1;5;2010805;U65410000;REIMPIEGO DEL CONTRIBUTO DELLA PROVINCIA PER IL FUNZIONAMENTO DEGLI;0;0;0
2;1;5;2010805;U65420000;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA, TRAMITE INSTITUT;15000;15000;15000
2;1;5;2010805;U65450000;REIMPIEGO DEI CONTRIBUTI E FINANZIAMENTI DELLA COMMISSIONE EUROPEA E DI;0;0;0
2;1;5;2010805;U65500000;DIREZIONE GENERALE: ACQUISTO DI BENI DUREVOLI;8000;8000;8000
2;1;5;2010805;U65520000;ACQUISTO DI BENI DUREVOLI PER LA SEDE DEI SERVIZI UNIFICATI DEL COMUNE;0;0;0
2;1;5;2010805;U65600000;AVVOCATURA: ACQUISTO DI BENI DUREVOLI;1000;1000;1000
2;1;5;2010805;U65700000;SISTEMI INFORMATICI: ACQUISTO DI BENI DUREVOLI E DI ATTREZZATURE;100952,05;100952,05;100952,05
2;1;5;2010805;U65700050;SISTEMI INFORMATICI: REIMPIEGO CONTRIBUTO DELLA REGIONE PER IL PROGETTO;0;0;0
2;1;5;2010805;U65700100;SISTEMI INFORMATICI: REIMPIEGO CONTRIBUTO DELLA REGIONE PER IL PROGETTO;0;0;0
2;1;7;2010807;U65800000;REIMPIEGO DEGLI ONERI CONCESSORI: TRASFERIMENTI;1500000;1500000;1500000
2;1;7;2010807;U65800050;REIMPIEGO DEGLI ONERI CONCESSORI: TRASFERIMENTI;0;0;0
2;1;7;2010807;U65820000;REIMPIEGO DEI PROVENTI DERIVANTI DALLA MONETIZZAZIONE DI PARCHEGGI E;40000;40000;40000
2;1;7;2010807;U65860000;SERVIZI DIVERSI INERENTI L'AMMINISTRAZIONE GENERALE - TRASFERIMENTI AD;0;0;0
2;1;7;2010807;U65860050;SERVIZI DIVERSI INERENTI L'AMMINISTRAZIONE GENERALE: TRASFERIMENTI;0;0;0
2;2;1;2020101;U65900000;UFFICI GIUDIZIARI;0;0;0
2;2;1;2020101;U66000050;UFFICI GIUDIZIARI;0;0;0
2;2;1;2020101;U66000100;UFFICI GIUDIZIARI;0;300000;0
2;3;1;2030101;U66300000;POLIZIA LOCALE;0;0;0
2;3;1;2030101;U66300050;POLIZIA LOCALE;0;0;0
2;3;1;2030101;U66300100;POLIZIA LOCALE;100000;0;0
2;3;1;2030101;U66320000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER PROGETTI VOLTI ALLA;0;0;0
2;3;5;2030105;U66400000;ACQUISTO DI ARREDI, ATTREZZATURE VARIE, VEICOLI E RADIO MOBILI PER IL;400000;400000;400000
2;3;5;2030105;U66400050;ACQUISTO DI AUTOVEICOLI PER IL CORPO DI POLIZIA MUNICIPALE - REIMPIEGO;0;0;0
2;3;5;2030105;U66400100;ACQUISTO DI ARREDI, ATTREZZATURE VARIE, VEICOLI E RADIO MOBILI PER IL;200000;0;0
2;3;5;2030105;U66420000;"REIMPIEGO CONTRIBUTO DELLA REGIONE PER IL PROGETTO ""ALCOOL NOT COOL"":";0;0;0
2;4;1;2040101;U66800000;SCUOLA MATERNA;900000;1237000;0
2;4;1;2040101;U66800050;SCUOLA MATERNA;0;0;0
2;4;1;2040101;U66900050;SCUOLA DELL'INFANZIA;200000;150000;150000
2;4;1;2040101;U66900100;SCUOLA DELL'INFANZIA;200000;0;0
2;4;1;2040201;U67100000;ISTRUZIONE ELEMENTARE;500000;500000;562000
2;4;1;2040201;U67110000;REIMPIEGO CONTRIBUTO DELLA FONDAZIONE SERAGNOLI PER LA REALIZZAZIONE;0;0;0
2;4;1;2040201;U67200050;ISTRUZIONE PRIMARIA;150000;200000;150000
